url,quality,date,chunk_list
https://www.youtube.com/watch?v=00000000011,720,20241107213223,851177/1844683/1056660/1340311/1277715/1138695/1397451/919713/340599/830676/696052/599144/468241/2227764/863428/1504936/526217/1480019/788209/576463/1086616/674792/959927/552599/464994/631181/629393/422574/446927/768449/601723/555541/882233/458272/897530/676569/490691/373066/366791/147557/377762/214277/415215/461374/327860/299957/168806/189598/484465/325419/462933/316234/286475/338745/184188/519381/461387
https://www.youtube.com/watch?v=00000000012,720,20241109195352,1174900/3102868/1775045/894082/728607/1318142/700031/1605343/842700/1218230/630248/500656/484447/598386/429687/1230884/1233956/1606367/1418361/1563089/607615/2673526/3123817/3747355/3953262/3466014/1426866/593208/1718967/3664189/4317644
https://www.youtube.com/watch?v=00000000013,720,20241108144741,778394/2197518/2475671/2107292/2392887/2097467/1858094/1688281/1784165/2351248/1681006/2462222/2610158/998900/398504/566774/544507/673258/833900/537726/712034/594942/497301/414861
https://www.youtube.com/watch?v=00000000014,720,20241110091739,562881/1071886/377974/228918/628002/228918/608063/793450/628184/621844/619402/606245/228919/790595/457738/791660/624735/609012/626469/619877/624767/614701/632336/396218/228944/389521/228919/378168/228920/390493/228944/400574/387456/228944/400541/228919/395811/228920/394528/228944/394951/228919/384041/228920/385911/228944/385135/228919/391298/387200/228919/388414/228920/395722/228948/400173/228919/391991/228920
https://www.youtube.com/watch?v=00000000015,720,20241109044553,644572/1708085/1176842/475642/546903/758135/707746/837858/799616/293954/487192/1096818/886374/566899/880770/284987/331216/592624/375250/501109/1019195/505422/746584/471138/220992/327865/420099/401065/267363/521012/301514/396193/293414/348428/419342/474829/296062/448681/237779/423802/319691/462544/234524/418758/338951/435742/230277/475230/315123/436797/365822/354238/466859/335743/431472/192964/462280/268190/429496
https://www.youtube.com/watch?v=00000000016,720,20241110182546,616663/1399380/315774/778740/932200/632415/921762/779816/775852/784737/778085/780818/776169/776909/779410/781708/779061/782109/781933/787741/918400/632404/461154/328840
https://www.youtube.com/watch?v=00000000017,720,20241110163719,471463/739813/396303/401184/403734/393767/278903/385259/398646/393601/396194/393969/395852/388374/394827/398904/392042/398943/397538/386244/397899/394266/115126/285278/115119/275105/115126/282783/115119/270364/115119/272776/115124/275002/115119/277132/115126/279670/115119/282597/115126/277917/115119/276856/115119/144031/112755
https://www.youtube.com/watch?v=00000000018,720,20241109013916,800490/2756048/2457430/2407214/2031863/2325546/1086158/1124150/1076784/491388/1152569/1264524/519695/489528/1099553/623368/1125759/638663/1019474/1147278/667391/645176/526541/638460/482310/638257/495342/642605/484805/479590/613962/644668/501695/525130/294553
https://www.youtube.com/watch?v=00000000019,720,20241109002326,2239854/1818341/1174180/1174097/658071/1179396/509949/636980/1172904/498807/1162293/645219/1157029/599238/999983/1268648/958669/651942/1159513/665585/1161788/1050204/650957/666289/993756/649818/654760/531135/651404/521246/655108/449559/651840/457103/585399/462565/613241/484357/613422/471853/491405/513268/2238344/2325613/475566/481857/618959/459297/650273/469337/617132/470379/631617/455153/604560/493145
https://www.youtube.com/watch?v=00000000020,720,20241109015219,771684/2551005/1985368/1691359/472664/610927/1101192/1086780/1085047/1046990/606332/475483/1059865/1483295/1564270/336334
https://www.youtube.com/watch?v=00000000021,720,20241110173732,476742/697860/435239/446188/130582/614249/130582/435002/423938/312723/432796/440410/130605/435375/602401/438552/443206/436642/435639/432614/434221/437426/423784/130607/311952/307056/130616/157236/112995
https://www.youtube.com/watch?v=00000000022,720,20241108003602,773009/2052531/1075695/1298163/375793/818171/839627/492185/367306/865221/835778/371820/602933/454252/1163381/779975/763540/403639/692265/1119820/824601/604941/652224/1396956/1303785/571961/527770/332453/518602/513844/285085/624114/436437/720384/635144/164093/305432/499050/476771/279805/490342/352538/236791/433893/328703/563764/371145/223854/366329/347740/206700/329094/277817/345186/400239/182092/427950
https://www.youtube.com/watch?v=00000000023,720,20241108052903,1866741/1309863/2798896/2648054/2288887/1297806/1095566/984571/1459075/698741/375188/487443/1422171/488570/626246/507796/889110/599084/515772/617874/473230/420918/626590/233922/481664/325454/627407/877715/429848/460162/614951/417049/586685/670377/675034/507820/386357/602135/633342/684645/524397/683000/693582/895928/831394/324966/367401/289997/212434/233042/495166
https://www.youtube.com/watch?v=00000000024,720,20241111131747,510623/618891/102557/410442/616752/102430/404511/102430/603180/102430/304431/410402/406043/394353/103162/586147/392559/410230/416716/413985/409055/407439/415773/407125/310257/102559/307478/102432/307896/103162/218722/105593
https://www.youtube.com/watch?v=00000000025,720,20241109012931,553583/1635850/759362/144081/382648/686624/724919/364952/278097/614154/700982/662714/467017/463556/258477/716960/566300/653615/456075/669482/453679/271017/225388/441410/893896/467085/471516/399870/267297/369528/270928/463192/185743/422737/308121/458257/453503/262696/437003/480888/239655/284046/427958/311053
https://www.youtube.com/watch?v=00000000026,720,20241111133305,534533/1156576/504108/150666/494161/350750/299868/703056/501788/501894/505740/485185/486553/485404/488926/504204/500455/349291/508687/503247/501235/499668/149794/352520/347976/149794/355134/150219/350895/150668/343295/341231/150668/147694/65858/615792/150219/352360/150668/351915/149794/354491/150219/353146/150668/352651/349089/150668/353108/149797/352591/150219/347310/150668/356033/149794/349014/150219
https://www.youtube.com/watch?v=00000000027,720,20241109201503,539755/927342/531540/524767/531940/195252/335767/339548/195253/670459/195084/195157/526802/528640/669837/390111/669777/529731/530962/526085/725755/528770/331811/526531/232974/203858
https://www.youtube.com/watch?v=00000000028,720,20241110205759,419298/664073/243152/346456/350051/347169/346996/345375/353878/351437/347997/348741/352238/347388/348458/209548/306326
https://www.youtube.com/watch?v=00000000029,720,20241107145645,1006416/2500892/922870/1150878/1492245/798454/369531/579891/935511/835508/667539/358359/1105099/674131/553007/1310612/1640232/656864/932347/752641/514385/474745/382962/467882/507001/303504/705642/421258/448587/461958/251287/556818/540350/423081/410636/496060/392930/591476/741948/495209/558151/444280/503413/549202/462012/445299/586815/340939/516380/632087/732118/585585/662536/613502/619061
https://www.youtube.com/watch?v=00000000030,720,20241109202632,686999/1575673/788496/785036/457002/332222/453650/788032/781905/785650/789258/786757/789127/783355/1123634/599634/1551443/1582459/1117848/784596/454484/332283/457052/332304/452097/332270/454077/332239/457495/332223/384622/309450
https://www.youtube.com/watch?v=00000000031,720,20241110201034,458245/709060/258701/369742/373867/369867/224485/520187/112178/379373/371675/112382/531036/112251/369663/378580/376993/367538/112275/376050/271809/374920/377313/112271/272282/482307/259283/112341/255081/112280/262990/112263/264631/112290/265692/112232/270069/112428/258617/112294/267365/112327/263765/112275/261442/112387/254444/112279/271562/112376/269733/112235/259525/112256/270672/112076/266627/112341/261432/112280/260881/112263/273275/112290
https://www.youtube.com/watch?v=00000000032,720,20241110160646,345039/291800/41945/211509/190363/39801/416690/255368/426763/208450/259932/241903/208833/216850/242469/251543/202670/199115/261667/424718/251948/208552/41946/214650/201601/208253/41946/201409/216277/39802/227022/206738/39789/213100/196774/39802/211894/200761/70561/35408
https://www.youtube.com/watch?v=00000000033,720,20241108195001,639687/1915866/1012118/608415/423375/1040025/588115/1068444/447890/597077/981746/1020580/1047522/1060385/1020097/993135/449015/569607/1080828/1041772/1497245/475396/1812579/2074543/903857/602837/501870/612516/518030/663618/496810/734860/489917/589727/473567/754308/161777/443390/444537/629609/1345149/457736/645349/679095/453317/297929/135717
https://www.youtube.com/watch?v=00000000034,720,20241111113609,556610/507610/332483/333158/455981/460287/126632/653042/126472/451871/447975/325000/126471/450046/436817/626602/126240/438826/314149/449750/454329/442109/456771/126448/454577/666461/126634/331657/126454/331666/126453/324922/126642/329023/126434/327198/330749/126454/326238/126453/327800/126634/314268/126434/309753/126244/312249/126633/312303/126438/310415/323442/126434/327498/126453/324483/126636/323822/126434/326814/126244
https://www.youtube.com/watch?v=00000000035,720,20241110203541,405081/607044/246909/92956/334603/331453/471763/92990/333582/242196/92859/486166/92894/92957/325688/476575/343628/331897/331962/338133/325707/247425/332655/344055/338939/92992/241386/92984/240297/92860/246010/92761/242895/233654/92990/244013/92966/239871/92895/247008/92992/240831/92980/240065/92860/243442/92992/233302/92980/236736/239898/92966/239270/92895/124542/78899
https://www.youtube.com/watch?v=00000000036,720,20241109074907,648463/1803813/1471661/828030/749556/347263/473692/210959/488004/698145/1087105/902009/627545/737247/262411/371560/921416/846149/1254381/1427795/1924428/539615/592917/805022/675573/527844/461748/193727/143734/452848/537732/808440/446538/682533/799638/748287/359070/856816/613455/595547/664599/952045/499166/473299/684683/800446/767542/623265/536177/673597/567147/680280/824741/660911/586883/702875/909350
https://www.youtube.com/watch?v=00000000037,720,20241109211915,3251082/833390/1712818/1559960/1422762/1533513/1415628/575906/510536/965426/1094031/2404038/4555247/2297198/2436211/5390287/3398064/3275498
https://www.youtube.com/watch?v=00000000038,720,20241111022159,633549/1386590/642302/637782/645393/642042/249062/795679/249230/638054/642913/634297/664992/643726/644714/662761/647742/651209/642263/644406/249051/1032913/646022/384807/249092/249046/387496/248974/389359/248938/398429/249141/387794/249088/380055/249011/401845/249140/396929/249092/393887/248938/394683/248917/396086/248941/406217/249088/383250/248961/381920/249063/397798/248958/405189/248940/400410/248985/394623/248938/393007/249141
https://www.youtube.com/watch?v=00000000039,720,20241108014509,856881/2435607/1623857/278784/312407/524443/859283/1327157/669563/439694/1360198/1791357/845241/1115676/1054227/826935/644112/1275094/1546610/931512/803612/569166/945735/1405560/816263/844709/766766/739258/753622/684547/408148/690438/757300/721525/487283/859943/949885/460015/729120/892626/678346/710543/801196/405198/660211/178390/865393/694728/862684/613553/486250/500288/1236774/806622/761572/1009418/761325/628758
https://www.youtube.com/watch?v=00000000040,720,20241108210612,523504/480148/511437/401359/365279/171043/1257057/418557/1330042/828749/640473/1040376/495549/1249496/1141927/725400/745155/1019320/1294969/1275447/1225490/578319/612750/513037/667132/275233/556051/705445/184579/658046/404605/763596/559910/503118/758960/474108/662599/385916/635777/721535/730560/640294/716482/745066/419537/240461/358406/633772/521657/412434/682082/283420/578888/424626/437995/673741/441225/570988
https://www.youtube.com/watch?v=00000000041,720,20241108120502,537482/1418490/628272/656691/399650/295590/429058/674365/636704/305771/749384/606053/603520/701090/677984/666606/734474/274842/623973/442151/837309/821798/305897/432871/351940/288683/405176/279600/430477/330218/239816/301194/380472/414934/301528/409938/314566/290429/438991/257658/358009/273160/440382/349824/295401/319440/258230/398524/309778/357788/305383/403580/374925/271244
https://www.youtube.com/watch?v=00000000042,720,20241109050836,674653/1252523/1453043/388187/710371/228697/471402/882800/214487/684077/478851/1012069/1029425/231342/613074/467625/676944/610316/246352/601217/447052/782230/844462/434146/443212/490407/206605/399390/316649/326085/331338/688332/430323/223351/514338/276325/288065/232964/496034/113467/339830/248383/324748/168967/420245/153084/285876/637994/461913/199943/276429/469720/653679/501590/154402/196495/232505
https://www.youtube.com/watch?v=00000000043,720,20241111123108,569104/921374/364176/187904/557572/187904/715512/187909/551111/550128/548898/555719/547252/539631/716486/548326/542994/542116/546345/541006/548502/542578/542002/362173/187992/352302/187719/366221/187906/366078/187992/339354/187719/356596/187906/367578/369417/187906/370080/187992/364156/187719/369054/187906/346128/187992/365144/187719/360989/356987/187719/357076/187906/357426/187992/364203/187719/363525/187906
https://www.youtube.com/watch?v=00000000044,720,20241109054611,726937/2732304/2172140/1415195/603818/1064426/1093672/1080877/555520/918341/627099/1079262/1105603/1072497/458750/634219/435737/1194002/477139/603048/963856/614895/1097836/599113/918546/574250/579715/432343/591729/468911/474158/588231/462274/605907/593459/493153/453746/604687/596167/496648/606793/482590/468335/638239/430391/614849/587444/472562/472593/601508/585785/442893/463492/222521
https://www.youtube.com/watch?v=00000000045,720,20241109024830,899111/2393221/2401316/1554713/899991/1240109/643574/428727/592042/903066/842501/589488/983747/600573/1329689/1082751/861613/640974/613781/672838/915673/1077219/285477/393466/1234236/624186/349973/546654/438520/511933/530141/636892/475811/648917/623300/338733/343603/646574/639386/473322/640503/974757/451230/515457/614469/470721/592350/425317/642381/506688/444898/618706/420475/543180
https://www.youtube.com/watch?v=00000000046,720,20241110200134,472133/702296/271315/374079/384186/378275/373228/378716/378057/379783/377199/376911/379088/380549/375297/379106/260081/191532
https://www.youtube.com/watch?v=00000000047,720,20241109062917,752731/2193702/3340874/1698879/1963719/578910/450939/1214864/1294747/1068421/583299/279199/631903/731693/412252/366101/594313/1144049/1223747/1033695/632647/490206/712997/666765/938059/507519/616161/696363/427037/977287/378006/845129/1018142/407525/338905/631690/612919/814631/846489/604814/712384/896363/905897/802118/542519/632094/694822/734069/800138/593862/557861/401001/573076/258107/321678
https://www.youtube.com/watch?v=00000000048,720,20241109150653,399161/545889/308668/208033/411323/53604/212523/255443/209249/55148/411943/251768/204583/213573/53561/410182/102805/285663/183274/37547/362947/226057/31583/184343/36407/176041/37547/190085/177696/37547/185293/31584/37548/187556/217886/183451/31584/185722/191909/31584/37548/187010/31584/188837/184071/31584/37548/186652/182067/37548/182333/31584/184807/36408/174607/37548/191375
https://www.youtube.com/watch?v=00000000049,720,20241111004630,441913/748492/746236/653249/414527/246903/83901/331282/326031/333604/337995/324311/328349/83849/492198/167315/250693/330547/333129/244332/167488/246336/245582/83849/83770/248726/83800/239357/83895/246425/83829/249780/83835/247058/83844/247501/83716/248529/83849/245904/83902/240730/83792/246536/83821/246314/83895/246311/83875/246582/83785/239078/83730/239607/83770/246418/83800/233429/83895/250551
https://www.youtube.com/watch?v=00000000050,720,20241109075447,770584/2635880/2079188/1250343/997881/1134630/621081/1126759/1115224/499763/1123242/1065957/628614/1133836/1106978/1036210/1119177/488919/637400/1135836/1092141/633888/969506/608050/594491/483746/629286/495026/481350/638408/629423/510705/467572/632439/598881/496303/478002/600453/489726/623857/614377/478983/496784/647168/500509/625255/654536/487524/638443/485631/570177/487384/634889/485732/536003/461142
https://www.youtube.com/watch?v=00000000051,720,20241109082110,766922/2914600/2816342/1728371/798344/389655/712808/865589/533510/442521/1864845/697533/309207/1015678/849254/1467712/1566663/318911/357397/99944/701614/1458172/1334937/349167/322020/182215/75805/218341/324343/351268/259782/305488/424104/626163/348702/591445/580042/655269/223827/830756/541648/1024608/674534/671547/516852/477303/577160/578060/636417/888296/656131/622978/904108/918929/928656/372533/312115/602978/1007446
https://www.youtube.com/watch?v=00000000052,720,20241108230323,946996/2086588/2054807/1190426/1041276/508997/692896/555210/646091/423735/316628/881353/499378/409812/833365/1192272/1219231/1152577/1984953/1304020/1370479/1412157/1630236/2969037/1909676/2122972/625711
https://www.youtube.com/watch?v=00000000053,720,20241107164108,815458/2023524/329456/137626/136036/219932/1270635/864262/759637/176657/930996/897560/1346414/1068468/1007144/508956/863812/1183675/953880/872900/1061279/379696/612643/1020212/286697/327449/323114/482368/178233/665300/514263/455492/614937/593342/392702/381970/323801/233874/581567/766863/631700/447884/683716/371096/437403/266461/494648/289003/103559/296354/102034/327062/144217/288162/254690/149206
https://www.youtube.com/watch?v=00000000054,720,20241111112511,639170/1125608/425068/234898/659917/234781/423916/235136/855442/657370/655396/658304/654340/234915/838356/469583/840001/234805/658167/653535/657884/654899/836787/662668/234779/429046/234805/426290/234915/424735/234779/425679/234805/423088/234915/425139/419870/234915/420325/234779/234915/419652/418234/234915/423503/234783/423753/234805/421547/423084/234805/423767/234915/422872/234779/234915/421182/415131/234915/420090
https://www.youtube.com/watch?v=00000000055,720,20241108054621,684864/1567101/1058344/1072514/646601/358765/597970/659337/354000/671062/670935/574039/293049/770907/633726/504438/725526/289428/369988/584711/747273/423562/494157/428887/459370/343397/398005/450643/206657/617517/390752/237796/443059/280220/414965/234988/384111/171749/481283/700867/332971/438210/291219/379128/445890/278579/581321/428024/222862/445041/278050/437093/257126/396444
https://www.youtube.com/watch?v=00000000056,720,20241109074327,747703/2515442/2051626/1063972/607984/603159/938603/612615/462565/620034/471407/637126/455022/611522/580204/463262/581848/462234/1033145/462536/1045307/617302/1105287/459954/614488/1076189/609100/470679/596351/1033487/921254/623025/571016/468401/591409/467326/421060/611178/469409/598787/600771/483891/602806/492824/594075/463764/619854/478870/607683/497274/461280/605386/627627/446863/614631/459826/601469/484133/608116/458336/617065/459485/597107/471535/617809/428389/624943/478405
https://www.youtube.com/watch?v=00000000057,720,20241110010813,467086/833763/284796/426243/422102/418327/426824/410358/423312/417471/424211/417371/424928/422101/415782/425930/343399/246622
https://www.youtube.com/watch?v=00000000058,720,20241108015051,544816/1428620/1451418/830291/420109/360986/968373/272939/551536/517968/1155039/1081213/842918/949781/881093/1575152/1526030/450661/1344145/761582/1377525/1652317/705329/523423/532771/717169/748416/826760/766155/697319/826099/841955/710149/679036/600777/832060/677929/795938/520525/1130418/627423/860795/628901/748650/554631/698490/843410/456966/908890/695889/941509/652228/791319/837473
https://www.youtube.com/watch?v=00000000059,720,20241108050037,659045/1937172/1932943/589747/1074646/1000179/1037994/1017099/982087/1048820/1010795/1056012/1030202/1061027/1054100/1496695/608761/977333/1053027/1028949/1084211/455134/614384/279330/354933/359302/528387/386188/486940/404762/544572/413493/500095/388580/529792/346210/532226/388110/554746/391118/530288/416732/524285/394486/543594/365666/542914/404402/621610/433427/684384/507104/630128/578524/662341/471301/642492/615748/338987/307322
https://www.youtube.com/watch?v=00000000060,720,20241107185103,982796/2434587/2485371/414628/643300/568827/806974/208428
https://www.youtube.com/watch?v=00000000061,720,20241109115420,707129/2357195/1987589/1576517/1432968/1003497/991756/544967/853626/564333/1011550/1006546/956838/1362433/953946/575945/420394/575076/975474/536728/432947/566679/901298/563041/406253/582082/547149/450855/556458/438647/446693/576034/566265/414631/560889/454753/563273/435068/584456/420620/557724/444047/563679/422897/572582/420191/568946/450778/565605/428054/599791/421948/574395/452822/581883/433507/613228/431592/581054/457270
https://www.youtube.com/watch?v=00000000062,720,20241108060320,667749/1581873/1024909/885476/304316/626593/731567/406051/299139/1011211/205798/576420/449613/693921/491620/398159/266521/958824/354847/835581/495401/728695/584541/180026/761085/169616/593417/382787/747160/289790/344091/503240/274970/504236/725054/528117/413390/549770/619631/464506/930840/857831/320583/588068/671207/269139/479057/727433/579290/421624/587221/474980/281031/682500/796884/492845
https://www.youtube.com/watch?v=00000000063,720,20241109214038,586759/1317667/722743/721454/728828/291321/860380/722104/724823/722684/726496/726499/721653/291611/864228/291326/432025/727294/726759/725883/730822/719774/725755/435776/291408/435213/291511/438427/291929/436523/291378/432366/291497/433539/291765/433949/434638/291754/428479/291324/436384/291498/432585/291743/434758/291371/435983/437205/291532/291454/432618/291353/434973/433999/291367/432801/291469/435855
https://www.youtube.com/watch?v=00000000064,720,20241108202257,866987/2096158/1124007/589559/636429/490912/498789/272641/367269/815039/358279/542779/447617/787491/1436793/885209/1081986/303986/1349441/1208109/327320/123331/342041/146828/132357/322628/257742/68930/241595/59882/79146/245806/270742/94689/675501/447899/579001/412595/659662/681496/566059/494059/350840/533945/284849/940992/512798/535148/636139/508641/606976/460017/290946/465752
https://www.youtube.com/watch?v=00000000065,720,20241108095633,756049/2185876/462611/90732/646530/389519/1105152/1015638/317374/286593/272278/414036/256332/580758/766505/1259728/1024944/1227691/1104502/506887/970289/1028633/404901/482376/105037/481843/175785/522363/447699/282951/505872/406871/125032/279277/516310/463615/336397/644905/207747/562303/444235/355239/503620/546289/813594/575870/748322/674404/744264/557709/624546/703625/772317/418265/771370/643090/859569/488569
https://www.youtube.com/watch?v=00000000066,720,20241108100159,666509/1352986/599846/602804/420569/1079471/1031280/598102/1073745/1029960/1058644/1056612/1015113/1077264/1067547/1109504/1083485/1101734/1063838/1087941/1065610/1006583/1023536/1060085/1048374/447581/588197/454968/592218/475271/600044/459057/668305/448444/687158/503859/620437/570141/666933/478281/663636/616626/346193/308217/535743/482807/525448/800183/589732/516792/827383/326914/396286/156178
https://www.youtube.com/watch?v=00000000067,720,20241107232330,714005/2285705/2361002/1710848/1018805/553929/1205236/1112080/822034/243120/854307/536120/258265/542746/1088738/850860/273086/441636/323687/623246/667085/930365/866539/833218/680112/316678/313683/669793/601783/626583/777779/646061/357691/492830/355032/364340/322776/293370/754051/315458/492692/499502/610257/461212/610860/482865/634812/771859/780074/579505/1007412/660281/544805/621656
https://www.youtube.com/watch?v=00000000068,720,20241107191901,692055/1558450/886232/713626/193202/258363/599237/349373/265679/183833/403735/189404/279353/355718/306154/680259/392938/465229/455439/219128/446832/985310/990226/599943/174429/447280/834048/440703/513301/652094/634379/600168/207044/449757/244819/474148/193244/376501/337998/260614/316174/230722/342973/277718/259253/397221/217543/296344/350119/298395/354698/339234/363202/321530/347204/305413/201217/372506/219447/299313/407591/267848/323573/300393/365658/308675/337969/345185/252061/472006/218353/513516/85063
https://www.youtube.com/watch?v=00000000069,720,20241107152359,582359/1725888/1468256/1335995/587549/544507/439617/931151/851530/570560/751433/647555/451702/689292/755464/1169467/934746/840096/391694/669945/411848/328710/246868/58479/217791/213668/451988/685779/626664/449059/535901/525236/696858/545387/318992/354707/460392/162256/459100/169257/224341/420407/445873/335150/858236/637584/394530/454705/693513/539870/594655/644561/836125/456550/784536/678760
https://www.youtube.com/watch?v=00000000070,720,20241111000650,432946/759893/534246/236073/339302/316898/328606/334949/191134/246223/429242/242841/336821/336075/246381/95470/95539/487335/95598/95581/247977/436814/233928/337890/245310/95347/95470/242405/95464/243867/95598/242034/95525/245774/95643/236859/95394/248025/95543/247243/95347/245844/95478/240107/95679/240447/95585/234096/95339/238876/95550/243430/95513/234574/95683/242350/95470/243602/95535/238912/95428/242408/95463/237030
https://www.youtube.com/watch?v=00000000071,720,20241107195122,806607/1713816/218161/550771/938846/744221/321831/611295/356560/567821/752549/775761/329944/807708/385921/676771/708385/450151/945195/740566/365828/374726/344126/638608/750307/760241/610723/377166/814103/590437/637951/509653/242312/496769/210325/378089/372170/450488/392391/343625/366949/411389/231229/482948/281428/329773/401342/376500/332433/618201
https://www.youtube.com/watch?v=00000000072,720,20241110213635,634134/1628423/448998/297523/741443/433168/297297/752246/736293/744053/447449/741482/736926/297276/738186/741577/744036/442381/297434/743474/441916/297539/738932/741448/440841/594484/444083/737380/437733/297442/297327/453019/297539/435314/297525/448640/297315/445884/297298/446549/297502/449683/297335/442907/297442/439391/297347/403770/297434/271895
https://www.youtube.com/watch?v=00000000073,720,20241111063957,444420/891861/304549/444583/583321/304549/584177/454358/442512/439927/443916/152355/586948/446494/442883/438027/440477/441022/443410/451112/447206/286520/152652/290651/152339/287807/152355/291087/152652/291625/152339/285567/288639/152339/287837/152355/293824/152652/289141/152339/285140/152355/290956/152652/280726/152339/297732/291354/152339/289869/152355/286927/152652/298105/152339/294097/152355
https://www.youtube.com/watch?v=00000000074,720,20241109163429,421835/360592/177871/34291/356355/35281/349308/32992/321695/217093/212725/181573/32743/352065/219706/361988/214065/356699/186822/32264/177580/35282/178638/182182/183370/32252/186701/177438/32305/178226/182442/32743/180091/181522/34292/178276/178730/185839/32715/182718/185779/177829/34292/180013/173608/35282
https://www.youtube.com/watch?v=00000000075,720,20241110133757,443202/797173/351264/90400/335578/90286/531662/90319/260418/343460/352933/347779/349052/357672/340349/358597/90246/521071/90246/508250/90378/350306/90246/527057/180108/250638/262109/90003/260409/90246/263580/90347/257729/90003/260691/262464/90003/259229/90246/258199/90344/253844/90003/267081/90246/252815/90347/262661/90003/265061/266190/90007/260845/90246/193404/90282/87355
https://www.youtube.com/watch?v=00000000076,720,20241107224727,672305/1885142/2700319/2486508/2186867/1731063/1538292/764300/2413009/946082/632244/570993/788479/5073941/2503451/1558064/2169538/1754228/1334442/128021
https://www.youtube.com/watch?v=00000000077,720,20241110021428,417388/567691/247989/103018/351314/347304/103556/502149/353960/354036/345605/351921/103192/354623/488875/321897/204215
https://www.youtube.com/watch?v=00000000078,720,20241111002303,462575/736898/909989/897916/739395/438421/442262/451222/445879/449727/436758/457339/445669/442570/302412/141181/313147/446864/446964/436108/311884/141182/309207/140430/303492/140865/307712/141182/306045/140430/300215/306512/140430/141182/310458/298408/141181/303994/140430/299421/140788/307858/141181/306178/140430/307311/315501/140430/141181/297247/296379/141182/304782/140430/304072/140865
